start_ip,end_ip,join_key,name,domain,type,asn,as_name,as_domain,as_type,country,
109.127.246.96,109.127.246.127,109.127.0.0,SREDNJA SOLA JOSIPA JURCICA IVANCNA GORICA,ssjj.si,business,AS2107,ARNES,arnes.si,isp,SI,
12.27.153.232,12.27.153.239,12.27.0.0,GTT COMMUNICATIONS INC-DELL T,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
122.53.63.55,122.53.63.55,122.53.0.0,SMETSC2016122261071_IMAGO DEI TELESERVICES,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
108.237.200.216,108.237.200.223,108.237.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.160.39.80,12.160.39.127,12.160.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
108.77.241.152,108.77.241.159,108.77.0.0,catherine liska04122013103317401,liskavic3001.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.26.128.192,12.26.128.255,12.26.0.0,"MABOLI SYSTEMS, INC",maboli.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
124.105.235.113,124.105.235.113,124.105.0.0,2-8361401_SYSTEMS CONTROLS INSTRUMENTATIONS INC,scii.com.ph,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
122.214.92.248,122.214.92.255,122.214.0.0,ARTERIA Networks Corp.,arteria-hikari.net,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP,
12.17.83.152,12.17.83.167,12.17.0.0,WAWA INC,wawa.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.209.110.216,12.209.110.223,12.209.0.0,SOUTHWEST GEORGIA DERMATOLOGY,swgaderm.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.229.198.240,12.229.198.247,12.229.0.0,CANTONI,cantoni.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
124.105.175.12,124.105.175.12,124.105.0.0,SMESPL2013111545269_SAN PABLO CITY WATER DISTRICT,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
122.226.15.32,122.226.15.39,122.226.0.0,CHINANET-ZJ Zhoushan node network,zsptt.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn,isp,CN,
108.178.139.216,108.178.139.223,108.178.0.0,UNITE HERE HEALTH,uhh.org,business,AS20001,Charter Communications Inc,charter.com,isp,US,
122.146.17.160,122.146.17.191,122.146.0.0,"New Century InfoComm Tech. Co., Ltd.",eliteon.com,isp,AS9919,"New Century InfoComm Tech Co., Ltd.",seed.net.tw,isp,TW,
122.2.0.56,122.2.0.59,122.2.0.0,1-1AGCGXK_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
103.126.88.0,103.126.91.255,103.126.0.0,"Shangfu Co., Ltd.",haosing.com.tw,business,,,,unknown,TW,
119.93.220.172,119.93.220.172,119.93.0.0,SMEATE2020092348563_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.184.73.112,12.184.73.119,12.184.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
109.109.201.184,109.109.201.187,109.109.0.0,bluehands GmbH & Co.mmunication KG,bluehands.de,business,AS12843,TelemaxX Telekommunikation GmbH,telemaxx.de,hosting,DE,
12.206.128.152,12.206.128.159,12.206.0.0,ATT MOBILITY LABS,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.20.125.48,12.20.125.55,12.20.0.0,FIT TECHNOLOGIES-ACCEL SCHOOL,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
108.176.111.176,108.176.111.183,108.176.0.0,REMAX PRESIDENTIAL,thelocationteam.com,business,AS11351,Charter Communications Inc,charter.com,isp,US,
115.147.34.172,115.147.34.172,115.147.0.0,CBGTGT2021093075788_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
122.3.185.192,122.3.185.192,122.3.0.0,SMENCB2013020546201_BLOOM PARTNERS INC.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
114.251.100.128,114.251.100.143,114.251.0.0,BJOL,bjeuroplaza.com,business,AS4808,China Unicom Beijing Province Network,chinaunicom.cn,isp,CN,
113.28.240.200,113.28.241.255,113.28.0.0,Hong Kong Telecommunications (HKT) Limited Business Internet,hkt-enterprise.com,isp,AS4515,HKT Limited,hkt-enterprise.com,isp,HK,
124.107.153.4,124.107.153.4,124.107.0.0,24776080_AREA II INTERNET STATION,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
124.105.87.157,124.105.87.157,124.105.0.0,SMEEND2020011595664_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.236.180.104,12.236.180.111,12.236.0.0,ST FRANCIS MEDICAL CENTER,sfmc.net,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.238.125.16,12.238.125.23,12.238.0.0,GTCR,gtcr.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.4.169.48,12.4.169.55,12.4.0.0,MASERGY COMMUNICATIONS INC.-O,masergy.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
104.193.119.88,104.193.119.95,104.193.0.0,E-Pay,epayasia.net,business,AS63201,"Coeo Solutions, LLC",coeosolutions.com,isp,US,
12.218.231.120,12.218.231.127,12.218.0.0,OFF LEASE ONLY INC.,offleaseonly.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.168.45.48,12.168.45.55,12.168.0.0,QUINN EMANUELATTN ACCT PAYAB,quinnemanuel.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
119.92.93.160,119.92.93.160,119.92.0.0,CBGMLT2014052730727_TMS SHIPPING AGENCIES INC,tmsship.com.ph,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.42.49.72,12.42.49.79,12.42.0.0,FLOWSERVE MANAGEMENT COM,flowserve.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
110.175.227.48,110.175.227.55,110.175.0.0,TPG INTERNET PTY LTD,tpg.com.au,isp,AS7545,TPG Telecom Limited,tpgtelecom.com.au,isp,AU,
122.2.72.56,122.2.72.56,122.2.0.0,SMESTQ2021062136923_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.28.72.0,12.28.72.7,12.28.0.0,LAPORTE CPAS BUSINESS,laporte.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
109.73.3.212,109.73.3.215,109.73.0.0,OOO MPK-consult,mpk-sro.ru,business,AS31261,PJSC MegaFon,garstelecom.ru,isp,RU,
118.174.28.20,118.174.28.23,118.174.0.0,"Municipality Office, Khonkaen province",ntplc.co.th,business,AS131293,TOT Public Company Limited,tot.co.th,isp,TH,
107.137.52.64,107.137.52.87,107.137.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
121.28.147.16,121.28.147.23,121.28.0.0,China Unicom Hebei province network,chinaunicom.cn,isp,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN,
122.224.156.224,122.224.156.227,122.224.0.0,Hangzhou Yuhang District Tangqi town over the Information Services Department,139.com,business,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn,isp,CN,
124.107.18.112,124.107.18.119,124.107.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
113.33.216.220,113.33.216.223,113.33.0.0,OTSUKA CORPORATION,otsuka-shokai.co.jp,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP,
122.52.199.36,122.52.199.36,122.52.0.0,2-3769433_NOVAWAY GEN MERCHANDISE,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.195.157.80,12.195.157.87,12.195.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.159.5.224,12.159.5.231,12.159.0.0,GUARDIAN BANK,guardianbankonline.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.11.164.128,12.11.164.135,12.11.0.0,CINCINNATI BELL TECHNOLOGY SO,cincinnatibell.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
119.92.250.176,119.92.250.183,119.92.0.0,18-3390816_DAI ICHI ELECTRONICS MFG CORP,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
1.33.197.136,1.33.197.143,1.33.0.0,HOKURIKU COMPUTER SERVICE LIMITED,hcs.co.jp,business,AS2514,"NTT PC Communications, Inc.",nttpc.co.jp,isp,JP,
124.105.57.206,124.105.57.206,124.105.0.0,44-9400237_HOLY CROSS COLLEGE,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
108.78.198.120,108.78.198.127,108.78.0.0,RIVER CITY WASTE-110128161716,rcwasteservices.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
116.236.225.36,116.236.225.51,116.236.0.0,CHINANET Shanghai province network,chinatelecom.cn,isp,AS4812,China Telecom (Group),chinatelecom.com.cn,isp,CN,
104.156.66.0,104.156.67.43,104.156.0.0,Fibrenoire Inc.,fibrenoire.ca,isp,AS22652,Fibrenoire Inc.,fibrenoire.ca,isp,CA,
123.124.197.128,123.124.197.159,123.124.0.0,SYNFUELSCHINA,cnc-noc.net,business,AS4808,China Unicom Beijing Province Network,chinaunicom.cn,isp,CN,
108.162.56.168,108.162.56.175,108.162.0.0,Static IP Services,cv.net,business,AS6128,Cablevision Systems Corp.,cablevision.com,isp,US,
124.106.83.96,124.106.83.96,124.106.0.0,18-3353652_JVP BREAD KING FOOD CORPORATION,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
107.202.100.8,107.202.100.71,107.202.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.237.27.96,12.237.27.103,12.237.0.0,"SEPHORA USA, INC",sephora.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.16.59.192,12.16.59.199,12.16.0.0,"ONPOINT INDUSTRIAL SERVICES, L",onpoint-us.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
122.3.121.137,122.3.121.137,122.3.0.0,32-2660801_THE CROWN AGENTS FOROVTS AND ADMINIS,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.185.157.232,12.185.157.239,12.185.0.0,"CARDINAL HEALTH, INC",cardinalhealth.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
123.255.5.0,123.255.5.255,123.255.0.0,Static Allocation to JRB Enterprises,2degrees.nz,isp,AS23655,2degrees Networks Limited,2degrees.nz,isp,NZ,
115.42.188.32,115.42.188.47,115.42.0.0,INNOLAS SEA PTE LTD,innolas.com,business,AS3758,SingNet,singnet.com.sg,isp,SG,
12.23.133.32,12.23.133.39,12.23.0.0,FLIGHTLINE DRUG,flightlinedrugtesting.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
108.168.251.160,108.168.251.175,108.168.0.0,SoftLayer Internal - Product Application Development,ibm.com,isp,AS36351,SoftLayer Technologies Inc.,softlayer.com,isp,US,
103.108.40.0,103.108.43.255,103.108.0.0,Dimension Network & Communication Limited,dimensionet.com,hosting,AS59371,Dimension Network & Communication Limited,dimensionet.com,hosting,HK,
104.251.123.28,104.251.123.29,104.251.0.0,"1GSERVERS, LLC",1gservers.com,hosting,AS14315,"1GSERVERS, LLC",1gservers.com,hosting,RK,
124.106.31.71,124.106.31.71,124.106.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
118.174.20.161,118.174.20.162,118.174.0.0,"KangAnn_Subdistrict_Administrative_Organization , Surin",ntplc.co.th,business,AS131293,TOT Public Company Limited,tot.co.th,isp,TH,
12.22.194.80,12.22.194.87,12.22.0.0,SEIBERTS OIL COMPANY INC,seibertsoil.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.37.109.128,12.37.109.135,12.37.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
119.92.249.44,119.92.249.44,119.92.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
122.54.125.106,122.54.125.106,122.54.0.0,RBGDAS2013021942066_E2I INTERNET CAFÉ,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.185.238.88,12.185.238.95,12.185.0.0,HUBER SERVICES INC,huber-services.ch,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
111.108.151.64,111.108.151.95,111.108.0.0,NIPPON STEEL CORPORATION,nsc.co.jp,business,AS2516,KDDI CORPORATION,kddi.com,isp,JP,
109.7.102.168,109.7.102.175,109.7.0.0,Static IP,allegorithmic.com,business,AS15557,Societe Francaise Du Radiotelephone - SFR SA,sfr.fr,isp,FR,
122.220.194.144,122.220.194.151,122.220.0.0,"APIX CO.,LTD.",apix.de,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP,
109.7.115.224,109.7.115.231,109.7.0.0,Static IP,loonplage.org,business,AS15557,Societe Francaise Du Radiotelephone - SFR SA,sfr.fr,isp,FR,
121.28.82.24,121.28.82.31,121.28.0.0,Shijiazhuang Foreign language School,chinaunicom.cn,isp,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN,
116.228.62.48,116.228.62.51,116.228.0.0,"Shanghai Telecom Homeline Broad Band Network Co., Ltd.",chinatelecom.cn,isp,AS4812,China Telecom (Group),chinatelecom.com.cn,isp,CN,
12.229.208.104,12.229.208.136,12.229.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
124.105.64.240,124.105.64.247,124.105.0.0,2-4707891_EASECOX INTERNATIONAL GROUP PHILS. IN,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.10.156.186,12.10.156.186,12.10.0.0,"ATTSI, INFO TECHNOLOGYN OPERAT",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.3.246.160,12.3.246.167,12.3.0.0,MOVING OFFICE EQUIPMENT,moetrans.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
121.97.74.180,121.97.74.183,121.97.0.0,Bayan Broadband - ATC_Colegio_de_San_Juan_de_Letran,bayan.com.ph,isp,AS6648,"Bayan Telecommunications, Inc.",globe.com.ph,isp,PH,
12.229.197.248,12.229.197.255,12.229.0.0,MONITRONICS INTERNATIONAL,brinkshome.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.184.220.240,12.184.222.111,12.184.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.139.215.136,12.139.215.143,12.139.0.0,OGEMAW COMMISSION ON AGIN,gonetetexpress.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.97.100.232,12.97.100.239,12.97.0.0,INVESTORS COMMUNITY BANK,nicoletbank.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.43.79.216,12.43.79.223,12.43.0.0,QUALITY INN,qualityinnslcairport.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
104.11.87.64,104.11.87.175,104.11.0.0,Private Customer - AT&T Internet Services,ads-internet.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
122.52.226.128,122.52.226.135,122.52.0.0,18-3395449_UNIVERSITY OF THE PHILIPPINES-DILIMAN - QUEZON CITY,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.215.138.120,12.215.138.127,12.215.0.0,INSIGHT EDITIONS,insighteditions.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
124.105.216.120,124.105.216.127,124.105.0.0,1-11UTOWV_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
109.70.18.40,109.70.18.47,109.70.0.0,Coriolis Telecom SAS,coriolis-telecom.fr,isp,AS60032,Coriolis Telecom SAS,coriolis-telecom.fr,isp,FR,
12.203.214.48,12.203.214.55,12.203.0.0,VANGUARD INSPECTION SERVI,vanguardhis.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.107.227.152,12.107.227.159,12.107.0.0,LIBERTY MUTUAL INS,libertymutual.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
122.226.198.48,122.226.198.51,122.226.0.0,YIWU LIUXING BAR,hz.zj.cn,business,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn,isp,CN,
12.227.90.216,12.227.90.223,12.227.0.0,ALLEGIANT AIRFLORIDA,allegiantair.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
117.239.249.80,117.239.249.95,117.239.0.0,"Government Engineering College,Painavu,Idukki",gecidukki.ac.in,education,AS9829,National Internet Backbone,bsnl.co.in,isp,IN,
122.54.189.41,122.54.189.41,122.54.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
121.18.65.64,121.18.65.71,121.18.0.0,BD-BAODINGSHIGONGANJU-GOV,chinaunicom.cn,isp,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN,
115.147.16.210,115.147.16.210,115.147.0.0,SMECMN2021072709255_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
122.52.217.192,122.52.217.192,122.52.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
119.93.93.203,119.93.93.203,119.93.0.0,18-4055019_PAMANTASAN NG MAKATI,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.212.28.128,12.212.29.15,12.212.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
119.92.244.232,119.92.244.239,119.92.0.0,2-5595707_COB-BRANTZEG BRYAN B.,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.207.138.192,12.207.138.223,12.207.0.0,NHK PRECISION,nhk.co.th,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.41.112.32,12.41.112.39,12.41.0.0,CDG ENGINEERS ARCHITECTS PLANN,cdgengineers.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
122.193.232.128,122.193.232.255,122.193.0.0,"hai_men_NET,NANTONG,JIANGSU Province",chinaunicom.cn,isp,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN,
12.169.199.16,12.169.199.23,12.169.0.0,ALLIANCE BANK  TRUST,airespring.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.221.161.96,12.221.161.127,12.221.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
12.150.151.160,12.150.151.175,12.150.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
114.179.44.24,114.179.44.31,114.179.0.0,NTT COMMUNICATIONS CORPORATION,ntt.com,isp,AS4713,NTT Communications Corporation,ntt.com,isp,JP,
124.106.237.110,124.106.237.110,124.106.0.0,SMELTR2021011999276_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
122.227.223.212,122.227.223.215,122.227.0.0,"Cixi Yicheng Decoration Co., Ltd.",zjtelecom.com,business,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn,isp,CN,
12.5.0.176,12.5.0.183,12.5.0.0,J.E. MCAMIS INC,jemcamis.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
108.233.6.128,108.233.6.135,108.233.0.0,AT&T Corp.,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
109.201.138.64,109.201.138.79,109.201.0.0,Customer 1374,nforce.com,hosting,AS43350,NForce Entertainment B.V.,nforce.com,hosting,NL,
124.107.116.58,124.107.116.58,124.107.0.0,IPG,pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.191.182.56,12.191.182.63,12.191.0.0,AIRESPRING-LANDMARK INN FORT,att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
107.206.79.24,107.206.79.31,107.206.0.0,JAMES JANDA08302012140209223,jamesjanda.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
119.93.40.251,119.93.40.251,119.93.0.0,"SMEILI2018040379230_ST. PETER'S COLLEGE, INC.",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
115.238.151.252,115.238.151.255,115.238.0.0,"Ningbo Fangxiong Electrical Appliance Co., Ltd.",zjtelecom.com,business,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn,isp,CN,
12.210.221.232,12.210.221.239,12.210.0.0,PANERA BREAD,panerabread.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
124.105.178.196,124.105.178.196,124.105.0.0,SMEBRX2022032839085_ENTERPRISE Client,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.220.54.248,12.220.54.255,12.220.0.0,CNC TECHNOLOGIES,cnctechnologies.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
103.143.230.0,103.143.231.255,103.143.0.0,"Hongkong Hongdou Technology Co., Limited",idchongdou.com,hosting,AS138152,YISU CLOUD LTD,yisu.com,hosting,HK,
113.32.206.96,113.32.206.127,113.32.0.0,ARTERIA Networks Corp.,arteria-hikari.net,business,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP,
12.191.203.48,12.191.203.55,12.191.0.0,CAFE VALLEY,cafevalley.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
103.4.165.136,103.4.165.137,103.4.0.0,SMK Al Falah,smk-alfalah.sch.id,business,AS58369,PT. Fiber Networks Indonesia,fiber.net.id,isp,ID,
124.105.207.128,124.105.207.128,124.105.0.0,CBGMCT2021101544894_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
109.202.112.16,109.202.112.23,109.202.0.0,Continent 8 Technologies (Gibraltar) Ltd,continent8.com,isp,AS14537,Continent 8 LLC,continent8.com,isp,GI,
116.228.214.196,116.228.214.199,116.228.0.0,"Shanghai Dianli Network Communications Technology Co., Ltd.",online.sh.cn,isp,AS4812,China Telecom (Group),chinatelecom.com.cn,isp,CN,
108.168.250.96,108.168.250.127,108.168.0.0,SoftLayer Technologies Inc.,ibm.com,isp,AS36351,SoftLayer Technologies Inc.,softlayer.com,isp,US,
124.105.47.252,124.105.47.252,124.105.0.0,"SMEALF2017031012435_FIRST INTEGRITY BANK, INC. (RURAL BANK OF BAILEN)",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
12.68.237.48,12.68.237.55,12.68.0.0,TT OF T. FRANKLIN INC,amsinet.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
113.34.81.56,113.34.81.63,113.34.0.0,ARTERIA Networks Corp.,arteria-hikari.net,isp,AS17506,ARTERIA Networks Corporation,arteria-net.com,isp,JP,
12.208.0.224,12.208.0.239,12.208.0.0,JAGUAR LAND ROVER DALLAS,landroverdallas.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
109.0.30.0,109.0.30.127,109.0.0.0,Static IP,asterion-carquefou-carquefou-cedex.com,business,AS15557,Societe Francaise Du Radiotelephone - SFR SA,sfr.fr,isp,FR,
122.52.113.140,122.52.113.140,122.52.0.0,"SMEMRI2016090505429_LEGASPI INDUSTRIAL SUPPLY, INC.",pldt.com,isp,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
115.147.6.51,115.147.6.51,115.147.0.0,CBGMRN2021072870987_ENTERPRISE CLIENT,supportingenterprises.com,business,AS9299,Philippine Long Distance Telephone Company,pldt.com,isp,PH,
104.244.54.64,104.244.54.79,104.244.0.0,SECURED SERVERS LLC,phoenixnap.com,isp,AS19437,SECURED SERVERS LLC,securedservers.com,isp,US,
123.7.177.144,123.7.177.170,123.7.0.0,Henan Luoyang  Laocheng  Laocheng,zz.ha.cn,business,AS4837,CHINA UNICOM China169 Backbone,chinaunicom.cn,isp,CN,
12.24.85.232,12.24.85.239,12.24.0.0,MEYERLAND FAMILY DENTISTRY,meyerlandfamilydentistry.com,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
103.230.184.0,103.230.187.255,103.230.0.0,Code Valley Corp Pty Ltd,codevalley.com,isp,AS135039,Code Valley Corp Pty Ltd,codevalley.com,isp,AU,
12.209.122.96,12.209.122.103,12.209.0.0,MECHANICAL  PROCESS SYSTEMS LLC,mpsltd.us,business,AS7018,"AT&T Services, Inc.",att.com,isp,US,
107.174.199.0,107.174.199.7,107.174.0.0,RackNerd LLC,racknerd.asia,business,AS36352,ColoCrossing,colocrossing.com,hosting,US,
104.181.169.112,104.181.169.119,104.181.0.0,"AT&T Services, Inc.",att.com,isp,AS7018,"AT&T Services, Inc.",att.com,isp,US,
122.186.142.180,122.186.142.215,122.186.0.0,BHARTI TELENET LTD. NEW DELHI,airtel.in,isp,AS9498,BHARTI Airtel Ltd.,airtel.in,isp,IN,
